IMAGETYP,DATE-OBS,DATE-LOC,DATE-AVG,EXPOSURE,EXPTIME,INSTRUME,CAMERAID,GAIN,OFFSET,EGAIN,XBINNING,YBINNING,SET-TEMP,CCD-TEMP,XPIXSZ,YPIXSZ,USBLIMIT,SITEELEV,SITELAT,SITELONG,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCUSSZ,FOCTEMP,FOCUSTEM,ROTNAME,ROTATOR,ROTATANG,ROTSTPSZ,FWHEEL,FILTER,CLOUDCVR,HUMIDITY,PRESSURE,AMBTEMP,WINDDIR,WINDSPD,EQUINOX,SWCREATE,FILENAME,NUMBER,DEWPOINT,WINDGUST
LIGHT,2025-08-07T02:38:21.9948830,2025-08-07T03:38:21.9948830,2025-08-07T02:43:22.5462532,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363320081623,41.6271373709885,59.8391944444444,266.65228,1.1561267189014,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,11977,11977,1.325,13.4,13.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,98.0,59.0,1010.0353624997,18.73,184.0,4.824,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-07_Time_03-38-21_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.47_HFR_1.68px_FWHM_3.83_Temp_13.40_0067.xisf,1,10.7045677578739,11.268
LIGHT,2025-08-08T21:23:14.3196249,2025-08-08T22:23:14.3196249,2025-08-08T21:28:14.8622931,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363965620217,41.6255561984922,64.36385,100.26388,1.1088631964875,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12023,12023,1.325,17.1,17.1,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,0.0,58.0,1010.0353624997,19.86,226.0,10.944,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-08_Time_22-23-14_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.61px_FWHM_3.91_Temp_17.10_0071.xisf,1,11.5100842852061,14.292
LIGHT,2025-08-08T21:43:16.6967538,2025-08-08T22:43:16.6967538,2025-08-08T21:48:17.2066829,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363950465056,41.6255451263055,67.36515,105.79534,1.08319097211265,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12023,12023,1.325,16.6,16.6,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,0.0,58.0,1010.0353624997,19.86,226.0,10.944,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-08_Time_22-43-16_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.61px_FWHM_3.81_Temp_16.60_0073.xisf,1,11.5100842852061,14.292
LIGHT,2025-08-08T21:33:15.5604501,2025-08-08T22:33:15.5604501,2025-08-08T21:38:16.0740409,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364040398531,41.6255455205877,65.87249,102.92091,1.0954333684755,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12023,12023,1.325,16.8,16.8,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,0.0,58.0,1010.0353624997,19.86,226.0,10.944,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-08_Time_22-33-15_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.61px_FWHM_3.78_Temp_16.80_0072.xisf,1,11.5100842852061,14.292
LIGHT,2025-08-08T21:53:33.1153478,2025-08-08T22:53:33.1153478,2025-08-08T21:58:33.6648447,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363980436226,41.6255745150062,68.86684,108.99976,1.07187214267891,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12023,12023,1.325,16.4,16.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,0.0,58.0,1010.0353624997,19.86,226.0,10.944,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-08_Time_22-53-33_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.62px_FWHM_3.73_Temp_16.40_0074.xisf,1,11.5100842852061,14.292
LIGHT,2025-08-08T22:03:34.3983340,2025-08-08T23:03:34.3983340,2025-08-08T22:08:34.9202826,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.36407022404,41.6255738135967,70.30408,112.4459,1.06193359023317,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12023,12023,1.325,16.1,16.1,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,0.0,58.0,1010.0353624997,19.86,226.0,10.944,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-08_Time_23-03-34_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.62px_FWHM_3.80_Temp_16.10_0075.xisf,1,11.5100842852061,14.292
LIGHT,2025-08-07T02:53:13.6363858,2025-08-07T03:53:13.6363858,2025-08-07T02:58:14.1946418,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.363439655788,41.6271662401224,57.5634166666667,269.714611111111,1.18432073186578,East,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,11940,11940,1.325,13.0,13.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,98.0,59.0,1010.0353624997,18.73,184.0,4.824,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-07_Time_03-53-13_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.62px_FWHM_3.84_Temp_13.00_0068.xisf,1,10.7045677578739,11.268
LIGHT,2025-08-08T22:13:35.5668158,2025-08-08T23:13:35.5668158,2025-08-08T22:18:36.1227262,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.364099982527,41.6255332131731,71.70811,116.28437,1.05303405758037,West,NGC 6997 Panel 1,21 01 27,+41 37 32,90.0,FocusLynx Focuser 1,12023,12023,1.325,15.9,15.9,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,0.0,58.0,1010.0353624997,19.86,226.0,10.944,2000.0,N.I.N.A. 3.2.0.2002 (x64),NGC 6997 Panel 1_Date_2025-08-08_Time_23-13-35_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.46_HFR_1.63px_FWHM_3.84_Temp_15.90_0076.xisf,1,11.5100842852061,14.292
LIGHT,2025-07-09T22:36:09.554,2025-07-09T23:36:09.554,2025-07-09T22:41:10.127,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.4330587068,44.6813092118459,59.1120277777778,85.27045,1.16478971070008,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12451,12451,1.325,17.0,17.0,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-09_Time_23-36-09_LIGHT_Ha_600.00s_G100_O10_E0.39_HFR1.66_FWHM4.14_T17.00_F0000.xisf,1,,
LIGHT,2025-07-09T22:46:10.833,2025-07-09T23:46:10.833,2025-07-09T22:51:11.430,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.432107439465,44.681657949109,60.6443055555556,87.07718,1.14689742264649,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12451,12451,1.325,16.6,16.6,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-09_Time_23-46-10_LIGHT_Ha_600.00s_G100_O10_E0.44_HFR1.69_FWHM4.17_T16.60_F0001.xisf,1,,
LIGHT,2025-07-09T23:16:27.118,2025-07-10T00:16:27.118,2025-07-09T23:21:27.717,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.429152290148,44.6827532092839,65.2923888888889,93.09939,1.10046870368382,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12451,12451,1.325,16.2,16.2,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_00-16-27_LIGHT_Ha_600.00s_G100_O10_E0.48_HFR1.71_FWHM4.38_T16.20_F0004.xisf,1,,
LIGHT,2025-07-09T23:06:25.842,2025-07-10T00:06:25.842,2025-07-09T23:11:26.439,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.429990405538,44.6824024441669,63.75307,90.99524,1.11461536523428,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12451,12451,1.325,16.4,16.4,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_00-06-25_LIGHT_Ha_600.00s_G100_O10_E0.44_HFR1.71_FWHM4.37_T16.40_F0003.xisf,1,,
LIGHT,2025-07-09T22:56:24.437,2025-07-09T23:56:24.437,2025-07-09T23:01:25.067,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.430888487164,44.6820715755347,62.21796,89.01244,1.12991114854444,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12451,12451,1.325,16.5,16.5,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-09_Time_23-56-24_LIGHT_Ha_600.00s_G100_O10_E0.46_HFR1.67_FWHM4.11_T16.50_F0002.xisf,1,,
LIGHT,2025-07-09T23:31:19.459,2025-07-10T00:31:19.459,2025-07-09T23:36:20.080,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.42685926139,44.6825161077441,67.56946,96.49123,1.08159327506263,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,15.8,15.8,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_00-31-19_LIGHT_Ha_600.00s_G100_O10_E0.39_HFR1.62_FWHM3.91_T15.80_F0005.xisf,1,,
LIGHT,2025-07-10T00:11:37.170,2025-07-10T01:11:37.170,2025-07-10T00:16:37.773,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.425723913842,44.6841553775477,73.6042777777778,108.22987,1.04223086316132,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,15.4,15.4,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_01-11-37_LIGHT_Ha_600.00s_G100_O10_E0.43_HFR1.65_FWHM4.05_T15.40_F0009.xisf,1,,
LIGHT,2025-07-09T23:41:20.778,2025-07-10T00:41:20.778,2025-07-09T23:46:21.414,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.426110929451,44.682846718887,69.09472,99.0012,1.07023900820678,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,15.6,15.6,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_00-41-20_LIGHT_Ha_600.00s_G100_O10_E0.42_HFR1.62_FWHM3.92_T15.60_F0006.xisf,1,,
LIGHT,2025-07-09T23:51:22.167,2025-07-10T00:51:22.167,2025-07-09T23:56:22.778,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.425452280923,44.683127176605,70.60529,101.73754,1.0599580654591,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,15.6,15.6,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_00-51-22_LIGHT_Ha_600.00s_G100_O10_E0.42_HFR1.63_FWHM3.92_T15.60_F0007.xisf,1,,
LIGHT,2025-07-10T00:21:38.531,2025-07-10T01:21:38.531,2025-07-10T00:26:39.123,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.425185267769,44.684495630962,75.0501111111111,112.11093,1.03489526964139,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,15.2,15.2,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_01-21-38_LIGHT_Ha_600.00s_G100_O10_E0.46_HFR1.64_FWHM4.03_T15.20_F0010.xisf,1,,
LIGHT,2025-07-10T00:01:35.916,2025-07-10T01:01:35.916,2025-07-10T00:06:36.506,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.426412410053,44.6838448670292,72.13212,104.83089,1.05049897917048,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,15.4,15.4,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_01-01-35_LIGHT_Ha_600.00s_G100_O10_E0.46_HFR1.64_FWHM3.93_T15.40_F0008.xisf,1,,
LIGHT,2025-07-10T00:41:57.286,2025-07-10T01:41:57.286,2025-07-10T00:46:57.862,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.425744743367,44.6865033796152,77.828,122.007666666667,1.02289212518032,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,14.9,14.9,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_01-41-57_LIGHT_Ha_600.00s_G100_O10_E0.47_HFR1.64_FWHM3.93_T14.90_F0012.xisf,1,,
LIGHT,2025-07-10T00:31:55.943,2025-07-10T01:31:55.943,2025-07-10T00:36:56.566,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.426193536184,44.6861632774473,76.4895555555556,116.72325,1.0283390918415,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,15.0,15.0,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_01-31-55_LIGHT_Ha_600.00s_G100_O10_E0.44_HFR1.63_FWHM3.93_T15.00_F0011.xisf,1,,
LIGHT,2025-07-10T00:51:58.541,2025-07-10T01:51:58.541,2025-07-10T00:56:59.129,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.42517614854,44.6868436849268,79.0878611111111,128.340972222222,1.01832201245988,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,14.8,14.8,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_01-51-58_LIGHT_Ha_600.00s_G100_O10_E0.48_HFR1.65_FWHM3.91_T14.80_F0013.xisf,1,,
LIGHT,2025-07-10T01:12:18.063,2025-07-10T02:12:18.063,2025-07-10T01:17:18.628,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.423702785133,44.6855447661375,81.2305,145.53917,1.01175758843386,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,14.5,14.5,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_02-12-18_LIGHT_Ha_600.00s_G100_O10_E0.45_HFR1.65_FWHM4.01_T14.50_F0015.xisf,1,,
LIGHT,2025-07-10T01:02:16.806,2025-07-10T02:02:16.806,2025-07-10T01:07:17.386,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.424151610851,44.6852146638326,80.25958,136.24146,1.0145460716105,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12376,12376,1.325,14.7,14.7,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_02-02-16_LIGHT_Ha_600.00s_G100_O10_E0.49_HFR1.65_FWHM3.96_T14.70_F0014.xisf,1,,
LIGHT,2025-07-10T01:26:55.759,2025-07-10T02:26:55.759,2025-07-10T01:31:56.382,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.423179170992,44.6859946872335,82.2245,162.34903,1.00921776174578,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12311,12311,1.325,14.2,14.2,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_02-26-55_LIGHT_Ha_600.00s_G100_O10_E0.41_HFR1.61_FWHM3.94_T14.20_F0016.xisf,1,,
LIGHT,2025-07-10T01:37:08.549,2025-07-10T02:37:08.549,2025-07-10T01:42:09.100,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.421906941496,44.6863961877245,82.5224,175.91569,1.00851804883055,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12311,12311,1.325,13.9,13.9,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_02-37-08_LIGHT_Ha_600.00s_G100_O10_E0.42_HFR1.61_FWHM3.88_T13.90_F0017.xisf,1,,
LIGHT,2025-07-10T01:47:09.707,2025-07-10T02:47:09.707,2025-07-10T01:52:10.336,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.421577849522,44.686706084752,82.44917,189.54609,1.00868743762781,West,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12311,12311,1.325,13.8,13.8,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_02-47-09_LIGHT_Ha_600.00s_G100_O10_E0.41_HFR1.62_FWHM3.93_T13.80_F0018.xisf,1,,
LIGHT,2025-07-10T02:02:56.652,2025-07-10T03:02:56.652,2025-07-10T02:07:57.227,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.432865289114,44.6814854537776,81.6368333333333,209.04167,1.01068106711462,East,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12280,12280,1.325,13.8,13.8,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_03-02-56_LIGHT_Ha_600.00s_G100_O10_E0.40_HFR1.62_FWHM4.18_T13.80_F0019.xisf,1,,
LIGHT,2025-07-10T02:13:09.265,2025-07-10T03:13:09.265,2025-07-10T02:18:09.875,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.432115393581,44.6813560388333,80.75349,219.43084,1.01308932296148,East,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12280,12280,1.325,13.7,13.7,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_03-13-09_LIGHT_Ha_600.00s_G100_O10_E0.41_HFR1.63_FWHM4.18_T13.70_F0020.xisf,1,,
LIGHT,2025-07-10T02:23:10.553,2025-07-10T03:23:10.553,2025-07-10T02:28:11.160,600.0,600.0,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,315.431486971965,44.6817164518767,79.6928611111111,227.86095,1.01631583554888,East,NGC 6997 Panel 2,21 01 44,+44 40 51,90.0,FocusLynx Focuser 1,12280,12280,1.325,13.6,13.6,Manual Rotator,0.0,0.0,0.0,Starlight Xpress Filter Wheels,Ha,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,N.I.N.A. 3.1.2.9001 (x64),NGC_6997_Panel_2_Date_2025-07-10_Time_03-23-10_LIGHT_Ha_600.00s_G100_O10_E0.42_HFR1.62_FWHM4.11_T13.60_F0021.xisf,1,,
