IMAGETYP,DATE-OBS,DATE-LOC,DATE-AVG,EXPOSURE,EXPTIME,INSTRUME,CAMERAID,GAIN,OFFSET,EGAIN,XBINNING,YBINNING,SET-TEMP,CCD-TEMP,XPIXSZ,YPIXSZ,USBLIMIT,SITEELEV,SITELAT,SITELONG,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCUSSZ,FOCTEMP,FOCUSTEM,ROTNAME,ROTATOR,ROTATANG,ROTSTPSZ,FWHEEL,FILTER,CLOUDCVR,DEWPOINT,HUMIDITY,PRESSURE,AMBTEMP,WINDDIR,WINDGUST,WINDSPD,EQUINOX,SWCREATE,FILENAME,NUMBER,SOURCE_PATH
LIGHT,2025-11-30T19:54:23.7999980,2025-11-30T19:54:23.7999980,2025-11-30T19:59:24.3760671,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704132372556,60.8793696094421,75.63711,315.79408,1.0321330172605,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11069,11069,1.325,1.6,1.6,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,6.0,1.55893488036377,89.0,1005.0744815444,3.16000000000003,234.0,33.552,12.996,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-30_Time_19-54-23_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.69px_FWHM_4.25_Temp_1.60_0182.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-30_Time_19-54-23_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.69px_FWHM_4.25_Temp_1.60_0182.xisf
LIGHT,2025-11-30T20:04:25.0938511,2025-11-30T20:04:25.0938511,2025-11-30T20:09:25.6357505,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704193151272,60.879379509943,74.5440555555556,313.71344,1.03737602353859,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11069,11069,1.325,1.6,1.6,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,6.0,1.55893488036377,89.0,1005.0744815444,3.16000000000003,234.0,33.552,12.996,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-30_Time_20-04-25_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.69px_FWHM_4.30_Temp_1.60_0183.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-30_Time_20-04-25_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.69px_FWHM_4.30_Temp_1.60_0183.xisf
LIGHT,2025-11-30T20:14:26.2713572,2025-11-30T20:14:26.2713572,2025-11-30T20:19:26.8499873,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704119517106,60.879369474565,73.41725,312.05485,1.04323598075391,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11069,11069,1.325,1.4,1.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,6.0,1.55893488036377,89.0,1005.0744815444,3.16000000000003,234.0,33.552,12.996,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-30_Time_20-14-26_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.70px_FWHM_4.28_Temp_1.40_0184.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-30_Time_20-14-26_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.70px_FWHM_4.28_Temp_1.40_0184.xisf
LIGHT,2025-11-30T20:25:12.4081801,2025-11-30T20:25:12.4081801,2025-11-30T20:30:12.9892244,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.701077188577,60.880530796708,72.1738888888889,310.66432,1.05025301553184,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11069,11069,1.325,1.4,1.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,6.0,1.55893488036377,89.0,1005.0744815444,3.16000000000003,234.0,33.552,12.996,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-30_Time_20-25-12_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.73px_FWHM_4.41_Temp_1.40_0185.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-30_Time_20-25-12_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.73px_FWHM_4.41_Temp_1.40_0185.xisf
LIGHT,2025-11-30T20:35:13.7067171,2025-11-30T20:35:13.7067171,2025-11-30T20:40:14.2467802,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.70103345342,60.8805407461713,70.99818,309.67087,1.05743602056204,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11069,11069,1.325,1.3,1.3,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,6.0,1.55893488036377,89.0,1005.0744815444,3.16000000000003,234.0,33.552,12.996,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-30_Time_20-35-13_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.73px_FWHM_4.49_Temp_1.30_0186.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-30_Time_20-35-13_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.73px_FWHM_4.49_Temp_1.30_0186.xisf
LIGHT,2025-11-30T20:45:14.9042064,2025-11-30T20:45:14.9042064,2025-11-30T20:50:15.4633917,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.701064348402,60.880540660526,69.80715,308.92142,1.06527333768653,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11069,11069,1.325,1.3,1.3,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,6.0,1.55893488036377,89.0,1005.0744815444,3.16000000000003,234.0,33.552,12.996,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-30_Time_20-45-14_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.35_HFR_1.77px_FWHM_4.67_Temp_1.30_0187.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-30_Time_20-45-14_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.35_HFR_1.77px_FWHM_4.67_Temp_1.30_0187.xisf
LIGHT,2025-12-10T17:32:22.8893278,2025-12-10T17:32:22.8893278,2025-12-10T17:37:23.3970664,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704118081843,60.8798450693486,80.83173,14.92844,1.01286583908635,West,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11168,11168,1.325,7.0,7.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,13.0,7.47023533841102,82.0,1009.04318630864,10.35,225.0,22.536,12.888,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-10_Time_17-32-22_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.69px_FWHM_4.20_Temp_7.00_0188.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-10_Time_17-32-22_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.69px_FWHM_4.20_Temp_7.00_0188.xisf
LIGHT,2025-12-10T17:42:24.0697141,2025-12-10T17:42:24.0697141,2025-12-10T17:47:24.5953300,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704014830144,60.879845152175,81.13163,7.35399,1.01202757358441,West,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11168,11168,1.325,7.0,7.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,13.0,7.47023533841102,82.0,1009.04318630864,10.35,225.0,22.536,12.888,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-10_Time_17-42-24_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.65px_FWHM_4.04_Temp_7.00_0189.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-10_Time_17-42-24_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.65px_FWHM_4.04_Temp_7.00_0189.xisf
LIGHT,2025-12-10T17:52:25.3287307,2025-12-10T17:52:25.3287307,2025-12-10T17:57:25.8716724,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704045918824,60.8798351700395,81.2231,359.45119,1.01177768648278,West,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11168,11168,1.325,7.1,7.1,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,13.0,7.47023533841102,82.0,1009.04318630864,10.35,225.0,22.536,12.888,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-10_Time_17-52-25_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.64px_FWHM_4.12_Temp_7.10_0190.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-10_Time_17-52-25_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.45_HFR_1.64px_FWHM_4.12_Temp_7.10_0190.xisf
LIGHT,2025-12-10T18:24:26.4667921,2025-12-10T18:24:26.4667921,2025-12-10T18:29:26.9736680,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.780165546242,60.8793175229748,80.39635,338.81536,1.01413472055859,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11168,11168,1.325,7.2,7.2,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-10_Time_18-24-26_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.36_HFR_1.63px_FWHM_4.20_Temp_7.20_0188.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-10_Time_18-24-26_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.36_HFR_1.63px_FWHM_4.20_Temp_7.20_0188.xisf
LIGHT,2025-12-11T00:35:20.9357374,2025-12-11T00:35:20.9357374,2025-12-11T00:40:21.4531400,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.780166950146,60.8793484836309,39.77676,321.66498,1.5608258273237,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11168,11168,1.325,6.7,6.7,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_00-35-20_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.58px_FWHM_4.48_Temp_6.70_0189.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_00-35-20_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.44_HFR_1.58px_FWHM_4.48_Temp_6.70_0189.xisf
LIGHT,2025-12-11T00:45:22.0708164,2025-12-11T00:45:22.0708164,2025-12-11T00:50:22.5662088,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.780168158537,60.8793285142504,38.83386,322.65773,1.59237324576027,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11168,11168,1.325,6.7,6.7,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_00-45-22_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_NaN_HFR_0.00px_FWHM_NaN_Temp_6.70_0190.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_00-45-22_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_NaN_HFR_0.00px_FWHM_NaN_Temp_6.70_0190.xisf
LIGHT,2025-12-11T00:55:34.8543912,2025-12-11T00:55:34.8543912,2025-12-11T01:00:35.3589943,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.77866331929,60.8802991648432,37.89464,323.69177,1.62553187910297,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11168,11168,1.325,6.6,6.6,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_00-55-34_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.63px_FWHM_4.39_Temp_6.60_0191.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_00-55-34_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.41_HFR_1.63px_FWHM_4.39_Temp_6.60_0191.xisf
LIGHT,2025-12-11T01:05:35.9821010,2025-12-11T01:05:35.9821010,2025-12-11T01:10:36.5110196,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.77879895111,60.8803091356756,36.99568,324.72367,1.65900860032803,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11168,11168,1.325,6.4,6.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_01-05-35_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.69px_FWHM_4.37_Temp_6.40_0192.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_01-05-35_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.69px_FWHM_4.37_Temp_6.40_0192.xisf
LIGHT,2025-12-11T01:15:37.1501846,2025-12-11T01:15:37.1501846,2025-12-11T01:20:37.6513192,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.778695690225,60.8803092120039,36.11804,325.77577,1.6934525676704,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11168,11168,1.325,6.2,6.2,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_01-15-37_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.70px_FWHM_4.46_Temp_6.20_0193.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_01-15-37_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.40_HFR_1.70px_FWHM_4.46_Temp_6.20_0193.xisf
LIGHT,2025-12-11T01:30:20.7590360,2025-12-11T01:30:20.7590360,2025-12-11T01:35:21.2779608,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.779622309748,60.8798488705775,34.87554,327.34772,1.74544192762446,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11202,11202,1.325,5.9,5.9,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_01-30-20_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.35_HFR_1.65px_FWHM_4.23_Temp_5.90_0194.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_01-30-20_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.35_HFR_1.65px_FWHM_4.23_Temp_5.90_0194.xisf
LIGHT,2025-12-11T01:40:21.9184075,2025-12-11T01:40:21.9184075,2025-12-11T01:45:22.4235530,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.779668342093,60.8798488818158,34.06003,328.43898,1.78179283347122,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11202,11202,1.325,5.8,5.8,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_01-40-21_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.67px_FWHM_4.27_Temp_5.80_0195.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_01-40-21_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.67px_FWHM_4.27_Temp_5.80_0195.xisf
LIGHT,2025-12-11T01:50:23.0614333,2025-12-11T01:50:23.0614333,2025-12-11T01:55:23.5964000,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.779803864226,60.8797988561999,33.26707,329.55013,1.8189731491484,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11202,11202,1.325,5.7,5.7,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_01-50-23_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.65px_FWHM_4.18_Temp_5.70_0196.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_01-50-23_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.65px_FWHM_4.18_Temp_5.70_0196.xisf
LIGHT,2025-12-11T02:00:35.8402603,2025-12-11T02:00:35.8402603,2025-12-11T02:05:36.3870671,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.781088087546,60.8792583478579,32.4893055555556,330.69214,1.85732409084341,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11202,11202,1.325,5.6,5.6,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_02-00-35_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.65px_FWHM_4.22_Temp_5.60_0197.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_02-00-35_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.65px_FWHM_4.22_Temp_5.60_0197.xisf
LIGHT,2025-12-11T02:10:37.0744542,2025-12-11T02:10:37.0744542,2025-12-11T02:15:37.5978201,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.78101470382,60.8792684117818,31.74952,331.83473,1.89565579762682,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11202,11202,1.325,5.5,5.5,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_02-10-37_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.65px_FWHM_4.19_Temp_5.50_0198.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_02-10-37_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.65px_FWHM_4.19_Temp_5.50_0198.xisf
LIGHT,2025-12-11T02:20:38.2541885,2025-12-11T02:20:38.2541885,2025-12-11T02:25:38.7526706,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.781135404381,60.8792783907018,31.03828,332.98969,1.93433176005692,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11202,11202,1.325,5.4,5.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_02-20-38_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.65px_FWHM_4.20_Temp_5.40_0199.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_02-20-38_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.65px_FWHM_4.20_Temp_5.40_0199.xisf
LIGHT,2025-12-11T02:30:50.8834491,2025-12-11T02:30:50.8834491,2025-12-11T02:35:51.4086434,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.779778789604,60.8796690027502,30.34017,334.18541,1.9741522914892,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11202,11202,1.325,5.4,5.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_02-30-50_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.59px_FWHM_4.40_Temp_5.40_0200.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_02-30-50_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.59px_FWHM_4.40_Temp_5.40_0200.xisf
LIGHT,2025-12-11T02:40:52.0551280,2025-12-11T02:40:52.0551280,2025-12-11T02:45:52.5924175,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,350.779750171776,60.8796690479744,29.68676,335.36665,2.01320453385976,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11202,11202,1.325,5.4,5.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,,,,,,,,,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-12-11_Time_02-40-52_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.30_HFR_1.57px_FWHM_4.48_Temp_5.40_0201.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-12-11_Time_02-40-52_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.30_HFR_1.57px_FWHM_4.48_Temp_5.40_0201.xisf
